phrase,tsne_0,tsne_1,label
lookup tables,1.9511203949985583,-1.221650954286875,cs
loop body,-1.9372716544028639,1.0494964852113664,cs
loop peeling,-1.7449597068283416,3.5010956908699096,cs
loop splitting,-0.03841997692851927,3.2008274252745337,cs
lossless compression,-4.8248905791448085,7.9066952839952345,cs
lossless compression algorithm,-2.7718899736735008,7.9255381075438684,cs
lossy methods,-2.880701505555442,6.97538302157545,cs
machine consciousness,5.638131168890743,0.5885365116216074,cs
machine ethics,5.438412287482814,-0.24136638337183747,cs
machine learning,8.605556823671888,-1.0056072220797294,cs
machine learning algorithms,9.156321754054868,-0.9736260203555631,cs
machine learning tasks,8.510889913747476,-1.4314277369719186,cs
machine translation,6.700141630257452,-1.1073229326356322,cs
main functions,-3.3369823236406435,-2.405015624171985,cs
managed code,2.519869582027449,-0.6010983686064086,cs
manifold alignment,0.07058801928045408,-0.8295340721173997,cs
margin classifier,-0.18796944863847842,1.8363331273343997,cs
markov algorithms,4.42577785190525,2.0457900918579797,cs
markov assumption,0.9228891673744937,2.376891227974417,cs
markov chain,1.8609996351065587,1.506805902018747,cs
markov random field,2.185644582240595,5.6477589936370105,cs
mathematical constructors,6.1354174929929925,-0.4116614679422957,cs
mathematical duality,5.319673210123287,1.1020217297388075,cs
mathematical formula,4.011374069099619,0.49820022338874853,cs
mathematical function,3.7610028202742876,0.350649581400031,cs
mathematical logic,5.056304439965148,1.7525901721818107,cs
mathematical model,4.829804381139609,-0.374570507057905,cs
mathematical study,6.7570432179473245,2.045125209331546,cs
matlab code,5.54220897547426,-0.24484740328725832,cs
matrix decomposition,4.954129694768465,0.4289174357297229,cs
matrix decompositions,5.781310090066173,0.583851906314407,cs
matrix operations,3.0635972281920636,-0.7105404843200065,cs
max-flow min-cut theorem,1.3466440049473154,1.4719864752575924,cs
maximal subtree isomorphism,-0.6126783798183542,-1.905953479680235,cs
maximin model,-1.6246708352745354,-0.8361006741099821,cs
maximin models,-1.1081183023764045,-1.0650254120179532,cs
maximum entropy probability distribution,-1.0749918264541358,1.746442201899259,cs
maximum likelihood,-5.300090027993208,-2.1228617692000338,cs
maximum-margin hyperplane,-1.3988022720149624,-0.8406024797181613,cs
medical imaging,2.2066951761875977,-0.8683625514663537,cs
meldable heap,-3.648631964461892,7.63840594113713,cs
membership function,0.8001598254328387,-3.451508312675973,cs
memory allocation,5.751146548393092,0.6942500128247923,cs
memory debugger,4.182844187346799,3.8923931679478745,cs
memory debuggers,4.795782961565242,3.72900887542766,cs
memory leaks,1.4955768228184714,7.322542318077636,cs
memory management unit,6.798958178472901,0.8692553203799471,cs
memory protection,2.482377061038629,0.0027070033223329276,cs
memory search,3.4207081062378415,0.8243165578176562,cs
memory sharing,3.029714493542594,-0.9904724237583736,cs
memory space,1.8962332574611422,0.8866751928834624,cs
meta learning,3.7991338812776068,-2.410165976763125,cs
method call,1.3637666164208582,-0.6079042355417841,cs
microsoft sql server,7.135393500808693,0.15500758751096974,cs
microsoft windows application programming interface,6.869477156803475,-1.4279794083835884,cs
minimum k-cut,-2.4097124455510452,5.157821557365506,cs
mobile ad hoc networks,1.3488183083786496,-1.4747573458190142,cs
model predictive control,1.975138781852352,-2.166795481631639,cs
modern decision theory,1.1999220549614036,-0.7266253242920749,cs
monic polynomials,1.1268687085670084,1.0634634187878473,cs
monte carlo algorithm,5.672921272223352,0.0738942285454103,cs
monte carlo algorithms,6.43519664342281,-0.1149436176276395,cs
moravec's paradox,-0.5983845877078702,5.385121380784731,cs
multifrontal solver,1.6022149151500311,0.021434903487862995,cs
multilevel sampling system,1.2717159475921342,0.3481038804216211,cs
multimedia communication,1.4602785031582093,-3.492638093522848,cs
multimedia data,1.9711334046319569,-3.5859237747280788,cs
multimodal architecture,1.6141406870976929,-0.891782080058995,cs
multimodal system,0.1975685696079436,0.7935049452228745,cs
multinomial model,0.6166890481749124,0.07117212111181088,cs
multivariate analysis,1.900793360341851,-0.2421184311100154,cs
mutable array,1.7672442603701932,1.6875516963358204,cs
mutable ordered lists,1.7310164454651698,0.9249449137221809,cs
mvc design pattern,1.7573482442644413,-2.2335330104614495,cs
n log n comparisons,0.3392487120681043,3.040530142069009,cs
natural computation,-3.216146345157409,-0.8707812462332577,cs
natural language,-3.242424423573687,-1.6687835845740489,cs
natural language processing,3.980741913088218,-2.1109092590215934,cs
neighbouring vertices,-1.0530084654741383,0.6145622718708416,cs
nested loop,-1.7153940704192667,0.2893808568697056,cs
network architecture,5.253852940611359,-2.838768858684113,cs
network browsing,5.401397528148343,-2.5493569401934257,cs
network elements,2.4299772157960664,-3.094776296976282,cs
network processors,6.857735072940918,-1.790209123633905,cs
neural abstraction pyramid,5.379724136461099,-0.16498900493053045,cs
neural network,2.925012966357681,-2.0588961140703295,cs
neural network toolbox,7.116112503193625,-2.780502504894219,cs
neural networks,3.763948925625001,-2.4189452596439662,cs
neuron clusters,2.3751328323036054,-0.3092216035403769,cs
nm matrix,-0.05300210702524056,1.9263441006808835,cs
non-negative matrix factorization,-2.9505026484203016,3.6469599122526817,cs
normal discriminant analysis,-3.3719563901608938,2.723311344318319,cs
normalization layers,-3.064880238357552,-1.0829730338687826,cs
normalized entropy,-3.6325592385751992,1.3423209763328334,cs
numerical analysis,5.825258537364833,1.2555158234425765,cs
numerical computing programs,8.225471995484519,0.6282829613322515,cs
numerical linear algebra,5.924215941812762,2.2758630937211093,cs
numerical method,3.204579075931681,1.2599001455033114,cs
numerical operations,2.7734403208619085,0.5522479332964618,cs
numerical optimization,5.514583202238279,0.6388385569458651,cs
numpy bindings,-3.0954083428023957,6.564011790615504,cs
object code,4.777759794033634,-1.2567322774866254,cs
object code optimizer,5.521885624730051,-2.3085014985284027,cs
object oriented programming,4.695156549813376,-1.763372871236236,cs
objective function,-5.615970793440268,-3.209522483037899,cs
ogee curve,-0.7817516891368993,-0.18960789364570896,cs
operating systems,3.614357726260654,-2.6645922987509776,cs
optical character recognition,1.3374189537090733,-1.0195228631000128,cs
optimal solution,-5.983433290679241,-2.399344123694735,cs
optimality problem,-1.0415259973563797,0.3057445023009424,cs
optimization algorithm,3.2206750872981265,-0.5509065028146177,cs
optimization mechanism,1.643053116490512,-1.5949308307614183,cs
optimization methods,3.465003369404365,-1.1702895004229157,cs
optimization problem,3.6681562879493934,0.23618596445067666,cs
optimization problems,4.56276211583813,-0.03145276340753627,cs
optimization theory,6.618931183913061,-0.3569400685230415,cs
oracle developer studio,6.9929119951973435,0.14925314813688473,cs
ordered sets,-1.0448178298455277,-0.9633371435260587,cs
ordered tree,-0.13320460087993607,-0.20967596170213768,cs
original data,-4.605023631381865,-2.9620304394513304,cs
orthogonal decomposition,-0.624067962356809,0.2812723507031426,cs
osi model,3.325274348498131,-0.3817458619400974,cs
outer node,-2.1826792653750773,4.1536797674586525,cs
output label,-0.06861510137206682,-0.3714721078934413,cs
parallel algorithm,1.27710536170652,3.959100177979062,cs
parallel graph algorithms,5.242435031936432,3.824906694230761,cs
parallel solution,-0.4389032356190358,4.920812366478908,cs
parallel tree contraction,0.03099310283896316,4.275481404634979,cs
parent class,2.9975493829665036,0.4241210734864994,cs
parity function,-0.7600870188156387,-1.3211523302155366,cs
pattern calculus,5.972816039577791,1.6441482051571927,cs
pattern matching,-1.740174935567432,-3.546416175851782,cs
pattern recognition,0.470493362516744,-2.026992583835344,cs
pattern recognition task,3.2225574809832738,-2.926175258888364,cs
performance analyzer,3.354416748580628,-2.0995275226957073,cs
physical memory,-0.9122152718169968,-0.9223653579794944,cs
physical qualities,-3.678683744088213,-3.409297843999846,cs
plane tree,1.8247070545578332,0.9909436785101522,cs
point distribution model,-0.08060625913115697,0.3761568864529925,cs
polygonal approximations,0.06834776600771315,3.420583337538329,cs
polymorphic association,-0.6529257104746079,2.5789061197696372,cs
pool-based sampling,1.080442085924942,0.8653087698567106,cs
pooling layers,-0.7491680675853571,0.6130516934199306,cs
portable distributed objects,-2.598516515239956,1.4528184166049427,cs
predictive model,0.9667430688317223,-1.916705546814652,cs
priority queue,0.25514196619276863,0.9866389789366025,cs
priority queues,1.225238389271976,1.6349809083072175,cs
probabilistic encryption scheme,3.12512688615408,0.9027382166038745,cs
probabilistic graphical model,0.9903397001072477,-1.6581409428875509,cs
probabilistic methods,-0.7440459503451103,-0.9272407442661289,cs
probabilistic models,0.2910759492224601,-1.1070834917583219,cs
probabilistic relational model,2.755315025425035,-0.34810395184271026,cs
probabilistic relationships,-1.4437622675134238,-2.1749879973826918,cs
probabilistic tests,1.4842369872485879,-0.2719707648462037,cs
probability distribution,-0.9570850714444046,1.7534340006071818,cs
probability distributions,0.15394230965128744,1.8331642602131477,cs
problem space,0.37467968285612346,1.9917818978543158,cs
processing power,1.1787334282434903,-2.788738739620449,cs
processing unit,2.5621947540230483,-1.131982341403244,cs
processor time,3.3491286998522862,-0.21774646889742658,cs
program errors,1.353354430902887,7.162396915096698,cs
program text,0.3907951342849573,-1.656443672101671,cs
programming language,4.742777008247074,-2.8197295832448366,cs
programming language semantics,6.112140547287454,-1.4460771601633409,cs
programming languages,5.748308970850866,-2.647968575961553,cs
programming paradigm,5.566641731734695,-3.449360590427622,cs
progressive networks,-4.16221715480632,-4.198343175264984,cs
pronunciation model,0.06661512024029062,-0.7628000104972297,cs
propositional logic,1.2183403000264423,0.1804351724815787,cs
prototype-based supervised classification algorithm,4.819279796843446,-1.0744138888670451,cs
proxy object,2.226008422536619,0.7856405938544525,cs
proxy pattern,2.117024459911687,1.365042605467381,cs
pseudorandom number generators,3.2551126514601894,5.059412961125316,cs
quadratic function,1.783515415313157,0.811169335968016,cs
quantum computer,5.203610419765651,1.8142272070539809,cs
quantum data,2.828449852638374,1.0570668517299018,cs
quantum information,1.8010753507767772,0.8107622706607014,cs
quantum mechanics,3.1820524171734164,1.677137680444556,cs
quantum neural networks,4.6586727914404795,0.2991689783875936,cs
query optimization,4.81868844568888,-2.357363615711135,cs
ram usage,5.9755730592241445,1.7147325930179063,cs
random access,-2.28278564710924,8.301528311942096,cs
random decision forests,0.5535234565514344,9.119201954409824,cs
random forest,-1.174572832921111,10.053162075937783,cs
random forests,-0.589788909647024,10.009399104271651,cs
random indexing,1.210639287284983,8.336443713613827,cs
random subset,-2.808750802816766,7.652442696915867,cs
random vectors,-0.8133253402022226,7.681344151978323,cs
randomization function,2.3946888784641085,2.958045957248727,cs
randomization functions,2.4968034271042407,3.0061504329721425,cs
randomized algorithm,1.8832928364787918,3.4018020288066593,cs
randomized algorithms,3.2108721810668603,3.2093784418642355,cs
randomizing function,2.9290334819336983,3.6627607099394983,cs
raspberry pi,-0.15832460412694113,2.495700146197931,cs
raw data,-1.0403321595051875,-1.5301561719620878,cs
rayleigh quotient,-1.2087239507823662,1.1482362576761227,cs
rbf networks,-0.22193190620837183,-1.572562449701204,cs
reactive programming,1.4798820999334659,0.017932627417305648,cs
real numbers,-2.586259068618031,-0.7572453941575273,cs
recommendation systems,1.193334744783413,-2.8362310909695574,cs
recurrent neural network,1.6011954644480813,-0.40097584456609187,cs
recurrent neural networks,2.0131199830231217,-0.8496697294933382,cs
recursive relation,0.6136721463458074,-0.9288466168021009,cs
reduction systems,-0.10238366674481335,3.3862761338791314,cs
register allocation,3.442326408856818,-0.1905264174847201,cs
regression analysis,2.715586227921745,3.2269746941041277,cs
regression tasks,2.0530164922936645,4.400101946476153,cs
regularization methods,0.35781200271298835,-1.9134380432976925,cs
regularized logistic regression,3.2424225317891318,0.013294024386377317,cs
reinforcement learning,1.8861528270751076,-2.48844778987549,cs
relational algebra,5.846827375592181,0.41728018909131054,cs
relational database,6.558721394362263,0.1006118722386276,cs
relational database domain,7.235034100971096,-0.08200581399453545,cs
relational database theory,7.90076662505035,-0.36577964881331865,cs
relational databases,6.353792100218736,-0.10003874674791768,cs
relational semantics,3.7990396893352085,-0.07573616127010681,cs
representation learning,3.0489424558084703,-3.070790694601639,cs
resizable array,2.386323764472572,-2.0953693286465285,cs
resource allocation,0.04305829674109825,-2.0738953836732263,cs
robbinsmonro optimization algorithm,2.5806860234901774,1.2871757404645463,cs
root node,0.2985270795520254,0.21831074727843938,cs
rooted tree,-0.554080279539717,2.1084315206739204,cs
router networks,4.545211277437654,-2.2045342428792063,cs
run time,-2.7337957642294186,-0.6085129387438961,cs
runtime error detection,4.081265642561447,4.130458175756716,cs
runtime framework,4.556537524287015,-2.638980642667569,cs
sample space,1.6898594718974351,0.799344747738637,cs
